Unnamed: 0,iso3,country,year,hdi,life_expectancy,pop_millions,hdi_f,hdi_m,life_expec_f,life_expec_m,expec_yr_school,expec_yr_school_f,expec_yr_school_m,mean_yr_school,mean_yr_school_f,mean_yr_school_m,gross_inc_percap,gross_inc_percap_f,gross_inc_percap_m,gender_development,gender_inequality,secondary_education_f_%,secondary_education_m_%,seats_in_parliament_f_%,seats_in_parliament_m_%,labour_participation_f_%,labour_participation_m_%,co2_emission_tons,mat_footprint_percap_tons
2044,GAB,Gabon,2020,0.704,66.531,2.292573,0.694369627,0.707422333,69.116,64.258,12.43426472,12.5830284,12.28550104,9.55,10.42,8.7,13023.09172,8432.882447,17436.29387,0.982,0.532,70.4,55.3,16.11570248,83.88429752,34.02,55.36,2.586089952,5.3632
2045,GAB,Gabon,2021,0.687,65.821,2.341179,0.676141385,0.69000689,68.494,63.488,12.43426472,12.5830284,12.28550104,9.55,10.42,8.7,9746.300931,6342.957944,13025.0766,0.98,0.523,70.4,55.3,18.66028708,81.33971292,34.71,56.19,2.51172593,5.8692
2046,GAB,Gabon,2022,0.693,65.694,2.3889925,0.682986627,0.695840439,68.359,63.361,12.43426472,12.5830284,12.28550104,9.55,10.42,8.7,11194.21884,7295.504913,14958.16542,0.982,0.524,70.4,55.3,18.0952381,81.9047619,34.71,56.19,2.51172593,5.9062
2077,GMB,Gambia,2020,0.492,62.612,2.573995,0.477687784,0.508186734,64.235,61.023,8.977899686,9.860675743,8.135247991,4.512420177,3.672250032,5.590479851,2013.668573,1704.302163,2326.401431,0.94,0.589,26.04137039,40.72243118,8.620689655,91.37931034,58.05,65.0,0.27188087,2.827
2078,GMB,Gambia,2021,0.49,62.083,2.6399155,0.475975328,0.506430431,63.529,60.656,8.977899686,9.860675743,8.135247991,4.512420177,3.672250032,5.590479851,2022.240716,1735.056844,2312.415906,0.94,0.587,26.04137039,40.72243118,8.620689655,91.37931034,59.0,64.46,0.2867667,2.933
2079,GMB,Gambia,2022,0.495,62.906,2.705992,0.480911138,0.511417074,64.344,61.481,8.977899686,9.860675743,8.135247991,4.512420177,3.672250032,5.590479851,2089.626826,1792.142484,2390.054779,0.94,0.585,26.04137039,40.72243118,8.620689655,91.37931034,59.0,64.46,0.2867667,2.9118
2110,GEO,Georgia,2020,0.807,72.765,3.765912,0.807318025,0.805058848,77.874,67.74,16.27112961,16.40266037,16.15139008,12.78220336,12.83090337,12.72376347,13298.32184,10240.71155,16740.84903,1.003,0.277,97.50361379,98.41943614,20.66666667,79.33333333,55.0,73.05,2.807951965,11.3093
2111,GEO,Georgia,2021,0.809,71.694,3.75798,0.809017653,0.806220805,76.681,66.803,16.58107948,16.78897095,16.39154053,12.74218686,12.79648654,12.67712688,14489.377,11102.15766,18306.38708,1.003,0.287,97.86178843,98.55349477,19.33333333,80.66666667,55.48,73.5,2.942032688,11.2676
2112,GEO,Georgia,2022,0.814,71.587,3.7443855,0.814951713,0.811037536,76.461,66.76,16.72682953,17.00892067,16.46575928,12.70217037,12.7620697,12.6304903,15952.02452,12236.81376,20140.8918,1.005,0.283,98.21996307,98.68755341,19.04761905,80.95238095,55.48,73.5,2.942032688,10.9324
2143,DEU,Germany,2020,0.948,81.147,83.3289875,0.927015372,0.963888489,83.645,78.656,17.22598076,17.22356987,17.22987938,14.25594044,13.99030018,14.53505039,53374.57581,37766.05308,69399.94611,0.962,0.078,95.4335022,95.93977356,31.61953728,68.38046272,55.54,65.92,7.767432625,18.9969
2144,DEU,Germany,2021,0.948,80.63,83.4085545,0.929198539,0.962458216,83.222,78.081,17.34334946,17.36997986,17.31982994,14.25594044,13.99030018,14.53505039,55056.69662,40015.66754,70499.96477,0.965,0.074,95.4335022,95.93977356,34.7826087,65.2173913,55.33,65.77,8.138240833,20.0812
2145,DEU,Germany,2022,0.95,80.989,83.369843,0.931832488,0.964414308,83.487,78.512,17.34334946,17.36997986,17.31982994,14.25594044,13.99030018,14.53505039,55340.19722,41022.15306,70040.15019,0.966,0.071,95.4335022,95.93977356,34.82032218,65.17967782,56.13,66.59,8.138240833,19.8636
2176,GHA,Ghana,2020,0.601,64.114,32.1804015,0.581010781,0.62298736,66.385,61.9,11.42975998,11.30471039,11.55268002,6.432318439,5.553439108,7.614237597,5304.641625,4713.263766,5898.884816,0.933,0.52,59.1002853,73.97693434,13.09090909,86.90909091,71.75,73.12,0.595648264,6.082
2177,GHA,Ghana,2021,0.6,63.795,32.8330315,0.581163466,0.622719954,66.014,61.63,11.58627987,11.4822998,11.68865013,6.432318439,5.553439108,7.614237597,5278.769982,4703.170464,5857.250373,0.933,0.513,59.1002853,73.97693434,14.54545455,85.45454545,72.07,73.07,0.638570347,6.2875
2178,GHA,Ghana,2022,0.602,63.945,33.4758705,0.582637204,0.624513381,66.13,61.805,11.58627987,11.4822998,11.68865013,6.432318439,5.553439108,7.614237597,5380.271535,4793.640168,5969.912165,0.933,0.512,59.1002853,73.97693434,14.54545455,85.45454545,72.07,73.07,0.638570347,6.0884
2209,GRC,Greece,2020,0.887,80.909,10.512232,0.872683168,0.89995687,83.539,78.382,19.67380905,19.82951927,19.54764938,11.40853024,11.09685993,11.74693966,26972.58162,21834.23707,32320.66812,0.97,0.119,69.86016083,77.78988647,21.66666667,78.33333333,43.35,58.24,5.290960093,14.0991
2210,GRC,Greece,2021,0.887,80.111,10.445365,0.872923755,0.90076638,82.852,77.492,20.02638054,20.19031906,19.89185905,11.40853024,11.09685993,11.74693966,29421.49957,23319.65443,35775.66522,0.969,0.119,69.86016083,77.78988647,21.66666667,78.33333333,43.53,58.55,5.510223913,16.0419
2211,GRC,Greece,2022,0.893,80.614,10.384971,0.878485673,0.906792282,83.317,78.022,20.02638054,20.19031906,19.89185905,11.40853024,11.09685993,11.74693966,31381.667,24820.92808,38226.62689,0.969,0.12,69.86016083,77.78988647,21.0,79.0,44.67,60.36,5.510223913,16.2231
2242,GRD,Grenada,2020,0.786,74.924,0.123663,0.784003351,0.787930884,77.869,72.208,16.58226156,17.12523042,16.06465362,9.85796464,9.79266232,9.92326696,12403.05465,10658.92921,14142.39136,0.995,,,,39.28571429,60.71428571,46.58,61.74,2.340716302,
2243,GRD,Grenada,2021,0.788,74.936,0.12461,0.776407614,0.796247311,77.898,72.212,16.58226156,17.12523042,16.06465362,9.85796464,9.79266232,9.92326696,12933.4338,9296.423835,16564.43618,0.975,,,,32.14285714,67.85714286,37.65,54.31,2.647058824,
2244,GRD,Grenada,2022,0.793,75.335,0.1254375,0.781133019,0.800655201,78.298,72.588,16.58226156,17.12523042,16.06465362,9.85796464,9.79266232,9.92326696,13593.24958,9774.724657,17411.50054,0.976,,,,31.03448276,68.96551724,37.65,54.31,2.647058824,
2275,GTM,Guatemala,2020,0.638,71.797,17.3627185,0.605662376,0.6603835,75.545,68.258,10.76720388,10.64086602,10.89184573,5.668648013,5.204884199,6.253097976,8240.391368,4662.816253,11887.1026,0.917,0.482,31.06823311,37.79858434,19.375,80.625,40.52,84.62,0.998513021,7.8849
2276,GTM,Guatemala,2021,0.63,69.237,17.6084835,0.609113438,0.647918696,72.651,66.005,10.76720388,10.64086602,10.89184573,5.668648013,5.204884199,6.253097976,8716.445741,6241.3847,11241.06595,0.94,0.474,31.06823311,37.79858434,19.375,80.625,43.21,85.57,1.117824857,9.0714
2277,GTM,Guatemala,2022,0.629,68.674,17.843908,0.604452189,0.649278859,71.754,65.697,10.76720388,10.64086602,10.89184573,5.668648013,5.204884199,6.253097976,8996.415822,6114.072504,11938.19197,0.931,0.474,31.06823311,37.79858434,19.375,80.625,41.53,82.79,1.117824857,9.1196
2308,GIN,Guinea,2020,0.471,59.327,13.2051525,0.421578423,0.516533088,60.449,58.113,10.20014763,9.130434204,11.23679054,2.35910296,1.402865117,3.446465852,2364.84135,1691.741893,3055.401594,0.816,0.641,7.484393948,20.03857033,16.66666667,83.33333333,43.76,65.93,0.340730622,5.1018
2309,GIN,Guinea,2021,0.467,58.892,13.531906,0.41802992,0.511955502,60.099,57.595,10.20014763,9.130434204,11.23679054,2.35910296,1.402865117,3.446465852,2258.271562,1617.056027,2914.842069,0.817,0.639,7.484393948,20.03857033,16.66666667,83.33333333,44.6,66.95,0.359690645,4.5655
2310,GIN,Guinea,2022,0.471,58.985,13.8593405,0.421592477,0.515327208,60.238,57.643,10.20014763,9.130434204,11.23679054,2.35910296,1.402865117,3.446465852,2404.165832,1719.196362,3104.255804,0.818,0.609,7.484393948,20.03857033,29.62962963,70.37037037,44.6,66.95,0.359690645,4.6039
2341,GNB,Guinea-Bissau,2020,0.482,59.999,2.015828,0.450644756,0.521879423,62.265,57.612,10.5316806,10.38217728,11.59337933,3.673035,2.470246,5.062823,1835.123646,1445.799456,2234.866286,0.864,0.633,10.89719,24.57486,13.7254902,86.2745098,50.61,64.84,0.147224862,
2342,GNB,Guinea-Bissau,2021,0.482,59.652,2.060721,0.44977223,0.521354401,61.796,57.392,10.5316806,10.38217728,11.59337933,3.673035,2.470246,5.062823,1855.808396,1469.427881,2252.174555,0.863,0.632,10.89719,24.57486,13.7254902,86.2745098,52.11,66.12,0.155794986,
2343,GNB,Guinea-Bissau,2022,0.483,59.861,2.1055655,0.450957711,0.523302804,61.929,57.671,10.5316806,10.38217728,11.59337933,3.673035,2.470246,5.062823,1879.853611,1487.419019,2282.042082,0.862,0.631,10.89719,24.57486,13.7254902,86.2745098,52.11,66.12,0.155794986,
2374,GUY,Guyana,2020,0.727,68.486,0.797202,0.719458004,0.730771152,72.118,65.075,13.02205765,13.32177301,12.73665117,8.627408726,8.703121311,8.529075547,19160.30167,13325.27604,25255.77122,0.985,0.426,58.74348609,56.44360471,35.71428571,64.28571429,36.77,57.47,3.99948821,
2375,GUY,Guyana,2021,0.721,65.673,0.804567,0.715801305,0.723093483,69.104,62.481,13.02205765,13.32177301,12.73665117,8.627408726,8.703121311,8.529075547,22793.3016,16895.37507,28950.37787,0.99,0.417,58.74348609,56.44360471,35.71428571,64.28571429,37.81,53.38,4.429587592,
2376,GUY,Guyana,2022,0.742,65.989,0.8087255,0.737710942,0.743418187,69.399,62.778,13.02205765,13.32177301,12.73665117,8.627408726,8.703121311,8.529075547,35782.90961,26504.52076,45454.04286,0.992,0.416,58.74348609,56.44360471,35.38461538,64.61538462,37.81,53.38,4.429587592,
2407,HTI,Haiti,2020,0.557,64.052,11.3068015,0.535630924,0.575902841,67.118,61.131,11.13756869,11.08701137,11.188126,5.609468426,5.093575575,6.281492463,2975.463771,2224.443492,3739.347968,0.93,0.624,28.04501983,36.9299118,2.739726027,97.26027397,47.01,64.24,0.222220237,2.3729
2408,HTI,Haiti,2021,0.551,63.192,11.447569,0.530221445,0.570781488,66.119,60.399,11.13756869,11.08701137,11.188126,5.609468426,5.093575575,6.281492463,2883.605279,2171.421703,3608.577614,0.929,0.622,28.04501983,36.9299118,2.739726027,97.26027397,48.81,65.95,0.211870311,2.7011
2409,HTI,Haiti,2022,0.552,63.728,11.5849955,0.530890335,0.571422628,66.695,60.892,11.13756869,11.08701137,11.188126,5.609468426,5.093575575,6.281492463,2801.712516,2110.190095,3506.197932,0.929,0.621,28.04501983,36.9299118,2.739726027,97.26027397,48.81,65.95,0.211870311,2.6831
2440,HND,Honduras,2020,0.621,71.462,10.121763,0.617754358,0.624720685,73.987,69.126,9.961707633,10.32103672,9.593739133,7.296200514,6.867461256,7.756288523,4682.741182,4566.065584,4797.039035,0.989,0.424,34.76135231,31.38680084,21.09375,78.90625,48.4,74.32,0.941150272,5.1852
2441,HND,Honduras,2021,0.62,70.123,10.2783455,0.614182055,0.626010375,72.534,67.894,9.961707633,10.32103672,9.593739133,7.296200514,6.867461256,7.756288523,5089.140793,4767.388779,5404.504539,0.981,0.408,34.76135231,31.38680084,27.34375,72.65625,50.29,76.56,1.054158038,6.0619
2442,HND,Honduras,2022,0.624,70.728,10.4328595,0.615904261,0.632366731,73.157,68.461,9.961707633,10.32103672,9.593739133,7.296200514,6.867461256,7.756288523,5271.604988,4694.873933,5837.184487,0.974,0.413,34.76135231,31.38680084,27.34375,72.65625,49.63,81.07,1.054158038,6.0778
2473,HKG,"Hong Kong, China (SAR)",2020,0.955,85.197,7.5009575,0.940657345,0.968925385,88.282,82.239,17.76877022,17.71925926,17.83654976,12.26672967,11.8957936,12.73415979,59536.61139,49272.47295,71510.11883,0.971,,77.35592651,83.60136159,,,54.33,66.32,4.46570958,
2474,HKG,"Hong Kong, China (SAR)",2021,0.959,85.473,7.4945785,0.94429192,0.97294655,88.326,82.661,17.72920036,17.62775993,17.84283066,12.3072497,11.94588693,12.76143996,64150.85303,53285.81367,76843.31382,0.971,,77.61141968,83.83458201,,,54.19,65.75,4.373241562,
2475,HKG,"Hong Kong, China (SAR)",2022,0.956,84.315,7.488865,0.942671483,0.96951481,86.893,81.754,17.8495903,17.87204933,17.84137917,12.34776974,11.99598026,12.78872013,62485.50516,51562.96012,75269.83474,0.972,,77.86691284,84.06780243,,,52.91,64.71,4.373241562,
2506,HUN,Hungary,2020,0.849,75.73,9.7505725,0.840613176,0.854838103,79.027,72.319,15.05834961,15.3894701,14.74481964,12.24958992,12.09698963,12.42362022,30482.80585,23118.29147,38486.53627,0.983,0.247,97.61313629,98.82952881,12.06030151,87.93969849,48.5,66.27,4.854637774,16.1352
2507,HUN,Hungary,2021,0.846,74.53,9.709786,0.841091867,0.850204949,77.921,71.105,15.07330036,15.42617989,14.73847008,12.24958992,12.09698963,12.42362022,32609.7718,25839.96677,39963.16125,0.989,0.236,97.61313629,98.82952881,13.06532663,86.93467337,52.82,67.04,5.001541744,17.6696
2508,HUN,Hungary,2022,0.851,74.958,9.9673075,0.845642227,0.854651999,78.309,71.552,15.07330036,15.42617989,14.73847008,12.24958992,12.09698963,12.42362022,34195.54059,27202.66704,41767.98773,0.989,0.23,97.61313629,98.82952881,14.07035176,85.92964824,53.68,67.75,5.001541744,17.8848
2539,ISL,Iceland,2020,0.955,82.576,0.366669,0.941962597,0.958912173,84.089,81.096,18.23974037,19.46157074,17.13940048,13.76716995,13.86952972,13.67177963,51984.12953,43187.61872,60336.06198,0.982,0.051,99.76841736,99.66255188,38.0952381,61.9047619,75.0,82.71,9.10794204,23.8708
2540,ISL,Iceland,2021,0.957,82.678,0.370335,0.943064794,0.966785986,84.18,81.214,19.10672951,20.50425911,17.83465958,13.76716995,13.86952972,13.67177963,52671.00677,43723.93955,61179.25775,0.975,0.042,99.76841736,99.66255188,47.61904762,52.38095238,69.29,77.52,9.478175166,26.8436
2541,ISL,Iceland,2022,0.959,82.815,0.3728985,0.945677273,0.969440078,84.288,81.382,19.10672951,20.50425911,17.83465958,13.76716995,13.86952972,13.67177963,54688.37921,45506.33897,63420.31049,0.975,0.039,99.76841736,99.66255188,47.61904762,52.38095238,70.7,78.29,9.478175166,27.4469
2572,IND,India,2020,0.638,70.15,1396.387127,0.569477136,0.67969685,71.824,68.615,11.72447014,11.73425961,11.71557999,6.494880199,5.370069981,7.644720078,6089.656533,2430.703463,9517.157074,0.838,0.453,40.0737381,58.76240158,13.39285714,86.60714286,26.17,74.25,1.734155417,4.4451
2573,IND,India,2021,0.633,67.24,1407.563842,0.567373824,0.673183938,68.886,65.756,12.00971031,11.98221016,12.03437042,6.532790184,5.449754953,7.635304928,6542.449788,2692.799857,10151.30291,0.843,0.45,40.51648903,58.71291542,13.44430218,86.55569782,27.04,75.1,1.899893859,4.6026
2574,IND,India,2022,0.644,67.744,1417.173173,0.582116956,0.683509529,69.384,66.257,12.58370972,12.60725021,12.56225967,6.570700169,5.529439926,7.625889778,6950.526798,2957.853786,10696.44788,0.852,0.437,40.95923996,58.66342926,14.63414634,85.36585366,28.26,76.14,1.899893859,4.7841
2605,IDN,Indonesia,2020,0.712,68.808,271.8579705,0.687696293,0.730414691,70.982,66.745,13.97573724,14.07574064,13.88177094,8.556509972,8.206930161,8.912110329,11205.54674,7698.689603,14661.25371,0.942,0.446,51.00518036,58.21279907,20.34782609,79.65217391,53.18,81.63,2.229048131,6.9141
2606,IDN,Indonesia,2021,0.707,67.57,273.753191,0.684179731,0.725329257,69.744,65.533,13.97573724,14.07574064,13.88177094,8.556509972,8.206930161,8.912110329,11531.41412,8059.417957,14954.25254,0.943,0.443,51.00518036,58.21279907,21.04347826,78.95652174,52.05,79.7,2.249929938,6.9065
2607,IDN,Indonesia,2022,0.713,68.25,275.501339,0.68784301,0.731616717,70.437,66.181,13.97573724,14.07574064,13.88177094,8.556509972,8.206930161,8.912110329,12045.56544,8111.198281,15925.89053,0.94,0.439,51.00518036,58.21279907,21.91304348,78.08695652,52.5,81.45,2.249929938,7.0195
2638,IRN,Iran (Islamic Republic of),2020,0.779,74.832,87.2901925,0.708295334,0.803982436,77.817,72.102,14.11717033,14.16625023,14.06774998,10.74618321,10.74479281,10.75073807,13925.43865,3954.160019,23675.40436,0.881,0.485,73.06498735,77.32628477,5.594405594,94.40559441,13.88,68.05,7.77873409,8.7382
2639,IRN,Iran (Islamic Republic of),2021,0.776,73.875,87.9234325,0.703967969,0.801977323,76.808,71.246,14.11717033,14.16625023,14.06774998,10.74618321,10.74479281,10.75073807,14477.66149,3954.507012,24780.49676,0.878,0.489,73.06498735,77.32628477,5.594405594,94.40559441,13.25,67.94,7.825883093,7.6777
2640,IRN,Iran (Islamic Republic of),2022,0.78,74.556,88.55057,0.709665743,0.806166235,77.453,71.93,14.11717033,14.16625023,14.06774998,10.74618321,10.74479281,10.75073807,14770.32307,4139.827814,25191.93545,0.88,0.484,73.06498735,77.32628477,5.594405594,94.40559441,13.58,67.54,7.825883093,8.9111
2671,IRQ,Iraq,2020,0.661,69.123,42.5569835,0.557775944,0.711412215,71.185,66.954,12.22275571,11.6435291,12.7723928,6.811878947,5.648159084,7.995557168,8749.302168,2003.301818,15483.21171,0.784,0.569,25.29957764,40.35295432,26.443769,73.556231,10.87,69.29,3.755912308,5.8825
2672,IRQ,Iraq,2021,0.667,70.378,43.5335925,0.560131542,0.717140656,72.422,68.2,12.22275571,11.6435291,12.7723928,6.811878947,5.648159084,7.995557168,8684.231347,1930.380019,15419.11248,0.781,0.563,25.29957764,40.35295432,28.87537994,71.12462006,10.77,68.24,3.872579593,5.0368
2673,IRQ,Iraq,2022,0.673,71.336,44.4961215,0.568529848,0.723617504,73.362,69.162,12.22275571,11.6435291,12.7723928,6.811878947,5.648159084,7.995557168,9091.865377,2086.880407,16070.25809,0.786,0.562,25.29957764,40.35295432,28.87537994,71.12462006,10.77,68.24,3.872579593,5.2271
2704,IRL,Ireland,2020,0.945,82.47,4.946119,0.9295348,0.950356932,84.131,80.81,18.83966064,19.22913933,18.44169044,11.6569568,11.86322577,11.43763109,69108.81195,52444.73115,86082.23335,0.978,0.073,88.5856389,86.41741482,27.27272727,72.72727273,55.1,67.37,7.101284866,36.2447
2705,IRL,Ireland,2021,0.946,81.998,4.986526,0.934972736,0.947536478,83.767,80.248,19.12610054,19.47579956,18.77157974,11.6569568,11.86322577,11.43763109,78952.57114,60835.53969,97397.25959,0.987,0.073,88.5856389,86.41741482,27.27272727,72.72727273,57.86,68.95,7.529751173,26.9391
2706,IRL,Ireland,2022,0.95,82.716,5.0231085,0.94283834,0.951391575,84.412,81.017,19.12610054,19.47579956,18.77157974,11.6569568,11.86322577,11.43763109,87467.51391,66876.42142,108423.6108,0.991,0.072,88.5856389,86.41741482,27.39726027,72.60273973,59.4,70.51,7.529751173,26.3467
2737,ISR,Israel,2020,0.906,82.36,8.7574895,0.901975308,0.909249311,84.47,80.185,14.8323698,15.37782955,14.30548,13.44279092,13.49055743,13.39140912,39324.16286,33396.99555,45290.69589,0.992,0.085,92.49434106,94.50644355,27.5,72.5,59.44,67.6,6.359985151,28.0577
2738,ISR,Israel,2021,0.911,82.255,8.900059,0.900691034,0.917481723,84.295,80.153,15.02984047,15.58275986,14.49588013,13.44279092,13.49055743,13.39140912,41754.25954,31901.00697,51664.70432,0.982,0.083,92.49434106,94.50644355,28.33333333,71.66666667,59.73,67.11,6.162801842,29.98
2739,ISR,Israel,2022,0.915,82.601,9.038309,0.909960997,0.917964595,84.508,80.625,15.02984047,15.58275986,14.49588013,13.44279092,13.49055743,13.39140912,43588.25725,37414.65081,49792.14767,0.991,0.092,92.49434106,94.50644355,23.33333333,76.66666667,61.15,68.54,6.162801842,30.2337
2770,ITA,Italy,2020,0.892,82.395,59.5005785,0.876130722,0.902749207,84.691,80.035,16.53091049,16.9985199,16.0983696,10.7401104,10.60560989,10.8870697,39586.54468,28019.8406,51761.64985,0.971,0.055,78.6272583,86.09230804,35.26315789,64.73684211,39.84,57.8,5.097115105,13.6391
2771,ITA,Italy,2021,0.899,82.85,59.2403295,0.883903602,0.909846372,85.096,80.519,16.65806007,17.14426994,16.2088604,10.7401104,10.60560989,10.8870697,42855.85237,30531.06862,55818.28338,0.971,0.056,78.6272583,86.09230804,35.26315789,64.73684211,40.11,57.64,5.692573044,15.2313
2772,ITA,Italy,2022,0.906,84.057,59.037474,0.889609164,0.918484781,86.0,81.974,16.65806007,17.14426994,16.2088604,10.7401104,10.60560989,10.8870697,44284.15735,31412.84197,57808.10521,0.969,0.057,78.6272583,86.09230804,33.00330033,66.99669967,40.69,58.08,5.692573044,14.827
2803,JAM,Jamaica,2020,0.707,71.869,2.8204355,0.710791227,0.700053073,73.918,69.818,12.45977059,13.58827636,11.37668741,9.248188719,9.859584688,8.602610175,8908.337097,7053.855846,10790.77266,1.015,0.353,74.82249179,67.03675933,30.95238095,69.04761905,55.37,69.29,2.291347863,6.3889
2804,JAM,Jamaica,2021,0.704,70.5,2.8276945,0.707109865,0.696149384,72.543,68.469,12.45977059,13.58827636,11.37668741,9.248188719,9.859584688,8.602610175,9328.313974,7410.673991,11275.73991,1.016,0.352,74.82249179,67.03675933,30.95238095,69.04761905,56.04,69.93,2.337027155,7.4944
2805,JAM,Jamaica,2022,0.706,70.629,2.827377,0.709739831,0.698557952,72.737,68.532,12.45977059,13.58827636,11.37668741,9.248188719,9.859584688,8.602610175,9694.522766,7647.112734,11774.95699,1.016,0.35,74.82249179,67.03675933,30.95238095,69.04761905,56.04,69.93,2.337027155,7.7139
2836,JPN,Japan,2020,0.917,84.688,125.2447605,0.897882821,0.93176217,87.724,81.607,15.45631981,15.42416954,15.48670959,12.66923046,12.3520298,13.01966953,41445.74253,29993.96683,53552.39458,0.964,0.085,98.21291351,99.0597229,14.36619718,85.63380282,53.12,71.4,8.302110936,18.5055
2837,JPN,Japan,2021,0.92,84.784,124.6125305,0.900501152,0.934151152,87.731,81.802,15.45631981,15.42416954,15.48670959,12.66923046,12.3520298,13.01966953,43008.1864,31533.13308,55142.06376,0.964,0.085,98.21291351,99.0597229,14.24541608,85.75458392,53.55,71.31,8.523454263,19.2648
2838,JPN,Japan,2022,0.92,84.82,123.951692,0.903613096,0.933381383,87.832,81.782,15.45631981,15.42416954,15.48670959,12.66923046,12.3520298,13.01966953,43643.86417,33478.22333,54395.40942,0.968,0.078,98.21291351,99.0597229,15.4494382,84.5505618,54.2,71.4,8.523454263,18.4618
2869,JOR,Jordan,2020,0.74,75.184,10.928721,0.679510507,0.767920458,77.772,72.987,12.62659427,12.88729797,12.37726514,10.44668007,10.07157993,10.8373003,9182.779177,3382.423083,14560.87383,0.885,0.456,77.37870026,84.21157074,11.28205128,88.71794872,14.69,61.6,1.933327788,7.0829
2870,JOR,Jordan,2021,0.736,74.256,11.1482775,0.674014209,0.764180882,76.773,72.128,12.62659427,12.88729797,12.37726514,10.44668007,10.07157993,10.8373003,9179.676654,3310.473722,14630.50037,0.882,0.458,77.37870026,84.21157074,11.79487179,88.20512821,13.81,60.71,2.033264689,7.3798
2871,JOR,Jordan,2022,0.736,74.215,11.2858685,0.661558113,0.766688653,76.675,72.12,12.62659427,12.88729797,12.37726514,10.44668007,10.07157993,10.8373003,9294.801499,2752.787924,15380.3539,0.863,0.449,77.37870026,84.21157074,13.33333333,86.66666667,13.81,60.71,2.033264689,7.5563
2902,KAZ,Kazakhstan,2020,0.806,70.03,18.979243,0.805364566,0.803690695,74.18,65.747,14.81626987,15.02602959,14.61163998,12.43337895,12.45658094,12.40757382,23303.72556,18564.61218,28426.91509,1.002,0.185,100.0,100.0,24.51612903,75.48387097,63.7,75.5,13.46136408,20.322
2903,KAZ,Kazakhstan,2021,0.801,69.362,19.1964655,0.800747065,0.798865595,73.081,65.476,14.81626987,15.02602959,14.61163998,12.43337895,12.45658094,12.40757382,22601.71819,18981.78544,26510.16672,1.002,0.181,100.0,100.0,24.51612903,75.48387097,63.5,75.05,13.2911398,17.1747
2904,KAZ,Kazakhstan,2022,0.802,69.489,19.397998,0.799245143,0.801206388,72.995,65.776,14.81626987,15.02602959,14.61163998,12.43337895,12.45658094,12.40757382,22586.79889,18595.14333,26889.65873,0.998,0.177,100.0,100.0,24.67532468,75.32467532,63.3,74.6,13.2911398,15.648
2935,KEN,Kenya,2020,0.599,62.675,51.98578,0.581657855,0.616292707,65.062,60.372,11.38448201,11.3814695,11.39047431,7.686359882,7.109600067,8.342940331,4419.657606,3648.331894,5203.680347,0.944,0.539,54.59402847,63.49470139,23.26139089,76.73860911,62.88,72.79,0.422854096,4.6187
2936,KEN,Kenya,2021,0.596,61.427,53.005614,0.582361651,0.610470752,64.09,58.935,11.38448201,11.3814695,11.39047431,7.686359882,7.109600067,8.342940331,4665.799107,4021.720851,5320.83892,0.954,0.538,54.59402847,63.49470139,23.24455206,76.75544794,62.85,72.58,0.461419049,4.4683
2937,KEN,Kenya,2022,0.601,62.055,54.027487,0.584533654,0.616722811,64.686,59.579,11.38448201,11.3814695,11.39047431,7.686359882,7.109600067,8.342940331,4807.716317,3976.574003,5653.521006,0.948,0.533,54.59402847,63.49470139,24.75961538,75.24038462,62.85,72.58,0.461419049,4.3545
2968,KIR,Kiribati,2020,0.629,67.266,0.1264635,0.615095399,0.637671033,68.948,65.348,11.80302,12.42732,11.25373,9.128581569,9.292067793,8.965095345,3585.215506,2689.169752,4531.858765,0.965,,,,8.888888889,91.11111111,14.69,56.25,0.521512221,
2969,KIR,Kiribati,2021,0.627,67.417,0.128874,0.554242529,0.652973905,69.096,65.504,11.80302,12.42732,11.25373,9.128581569,9.292067793,8.965095345,3449.467912,1103.01855,5924.119335,0.849,,,,6.666666667,93.33333333,16.11,73.04,0.534002204,
2970,KIR,Kiribati,2022,0.628,67.661,0.1312315,0.555173243,0.653814373,69.386,65.731,11.80302,12.42732,11.25373,9.128581569,9.292067793,8.965095345,3440.416745,1099.924275,5903.401423,0.849,,,,6.666666667,93.33333333,16.11,73.04,0.534002204,
3001,PRK,Korea (Democratic People's Rep. of),2020,,73.274,25.867467,,,75.725,70.793,,,,,,,,,,,,,,17.61280932,82.38719068,,,1.925750983,
3002,PRK,Korea (Democratic People's Rep. of),2021,,73.284,25.971909,,,75.743,70.831,,,,,,,,,,,,,,17.61280932,82.38719068,,,1.976608651,
3003,PRK,Korea (Democratic People's Rep. of),2022,,73.578,26.0694165,,,76.146,70.973,,,,,,,,,,,,,,17.61280932,82.38719068,,,1.976608651,
3034,KOR,Korea (Republic of),2020,0.922,83.609,51.8446905,0.892399967,0.943257916,86.702,80.243,16.37731934,15.96578979,16.7397995,12.61409234,11.97633078,13.25834512,42757.20284,28496.59531,57040.70774,0.946,0.066,83.78057161,93.54354944,19.0,81.0,53.18,72.75,11.52739654,23.8317
3035,KOR,Korea (Republic of),2021,0.926,83.698,51.830139,0.896841389,0.9471191,86.76,80.386,16.50964928,16.13555908,16.84387016,12.61409234,11.97633078,13.25834512,44709.5359,29889.98727,59563.56372,0.947,0.063,83.78057161,93.54354944,19.0,81.0,53.7,72.74,11.88642384,25.3943
